image_path,text
all/6271.png,"immolated on a nearby roof top , the other pair copulating ."
all/6272.png,The Lover of Lady Chatterly .
all/6273.png,"Four of them were flattened on the window sills , two"
all/6274.png,"four years . During this period he wrote a book ,"
all/6275.png,"There they were , in fact , below us , eight of them ."
all/6276.png,Marc Chagall used to live here and an Englishman named
all/6277.png,"Lawrence . He was here , near the railway station , three or"
all/6278.png,sat in the square reading the Patriote .
all/6279.png,sun came out ; Mart went shopping ; I
all/6280.png,"him , he was one of the crowd . The"
all/6281.png,reading . Lawrence died in this very place .
all/6282.png,"No , he hadn't read it ; Madame did all the"
all/6283.png,"again . No , he couldn't really remember"
all/6284.png,He used to come to Pierre's Bar again and
all/6285.png,There was a front-page rear-attack on de
all/6286.png,"ingenious , but mad film director of the"
all/6287.png,Raphael . All the murders were well documented
all/6288.png,Thirties .
all/6289.png,the Mediterranean between Corsica and St
all/6290.png,"Gaulle , and the rest of the paper was given up"
all/6291.png,"to murders , apart for an outcry against a"
all/6292.png,and had the air of being written by an
all/6293.png,proposal to drop radio-active material into
all/6294.png,"Monsieur H , for instance , had been clubbed and"
all/6295.png,"Then again , Monsieur V , owing to family"
all/6296.png,before the father-in-law telephoned the police .
all/6297.png,"father-in-law , after muddling up some sheep"
all/6298.png,They mostly occurred in lonely farm-houses .
all/6299.png,while the worse for drink . The family
all/6300.png,"troubles , had written to the local"
all/6301.png,group then sat down for a late lunch
all/6302.png,"throttled to death by his wife , children and"
all/6303.png,informing them that he was on the point
all/6304.png,"paper and the superintendent of police ,"
all/6305.png,which again left his household goods
all/6306.png,that the walls were porous and the
all/6307.png,"a few minutes later from a nearby village ,"
all/6308.png,actually reported in the next issue ) returned
all/6309.png,"apologising for the trouble , but explaining"
all/6310.png,"surrounded by firemen and other officials ,"
all/6311.png,gas had escaped . General relief was
all/6312.png,but there was no Monsieur V. He telephoned
all/6313.png,Monsieur V's house was immediately
all/6314.png,"expressed , but Monsieur V ( this was"
all/6315.png,"home and shot himself , leaving a note"
all/6316.png,an elderly farm labourer out for a shoot
all/6317.png,same afternoon .
all/6318.png,"ended well , reported the paper , since the"
all/6319.png,labourer was able to return to work the
all/6320.png,Some grim comic relief was provided by
all/6321.png,"labourer in the face . All , however ,"
all/6322.png,was after this very bird and shot the farm-
all/6323.png,pellets were easily removed and the
all/6324.png,a blackbird . Unfortunately a sporting taxi-driver
all/6325.png,who hid himself in a bush and imitated
all/6326.png,the hoe . Rising from the flecked sea are
all/6327.png,valley with a sea of vines and olives
all/6328.png,and beaches of earth pricked to blood by
all/6329.png,"towns , grey , rose-headed mariners clinging"
all/6330.png,islands tapering to shipwrecked castles and
all/6331.png,You can free-wheel down a quarter of the
all/6332.png,like limpets to the rock .
all/6333.png,We travelled down to Nice on the Lambretta .
all/6334.png,way . In the middle of the journey is a
all/6335.png,a muffled bell taps the sky . Here we
all/6336.png,heat and cold like the hands of
all/6337.png,"early smells , the dark bosoms of"
all/6338.png,"friends or strangers , and a flurry of"
all/6339.png,beech and the thin pine fingers
all/6340.png,kissed by the sun .
all/6341.png,"Cagnes , but between are pockets of"
all/6342.png,stopped . Down below is the village of
all/6343.png,"stopped , as in fine weather we always"
all/6344.png,There is a curd of morning smoke and
all/6345.png,"to the old sleeping port . This , and"
all/6346.png,"prostitutes , edging past grubby grandeur"
all/6347.png,"sea , blue as a new school exercise"
all/6348.png,"vulgar , out of time , bitter-sweet with"
all/6349.png,"book . The same old Nice , creamy ,"
all/6350.png,my tongue like spray .
all/6351.png,the ghosts of dead monarchs and brilliant
all/6352.png,"Then here was Nice , and the old holiday"
all/6353.png,could catch the taste of dead dreams on
all/6354.png,"Paris , were my ruined pavilions , and I"
all/6355.png,disaster .
all/6356.png,"in our eyes . The sea boiled with waves ,"
all/6357.png,over the Promenade des Anglais . A huge
all/6358.png,have a swim . Amazing bedlam rocked
all/6359.png,crowd had collected . There were firemen
all/6360.png,"Negresco , and went to the beach to"
all/6361.png,they galloped to the walls and spumed
all/6362.png,We parked the Lambretta opposite the
all/6363.png,eyes of the spectators were hard with
all/6364.png,"and policemen and ambulances , and the"
all/6365.png,Mediterranean people to whom nothing
all/6366.png,"love house , the mad grandmother or the"
all/6367.png,They all had that neat look of
all/6368.png,"could ever happen , the chosen sane , the"
all/6369.png,the bell would ring for them - the gilded
all/6370.png,bloody child at the crossroads .
all/6371.png,"the municipality . Yet , at any time now ,"
all/6372.png,"uncuckolded , unrobbed , sheltered from"
all/6373.png,"disease and accident by doctors , God and"
all/6374.png,The cool evening perfumes stood
all/6375.png,crowd and drove back to Vence .
all/6376.png,It was growing cold . We left the
all/6377.png,"I had to explain the low , sharp and"
all/6378.png,sweet signals in the air . When we
all/6379.png,"organs were impaired years ago ) , and"
all/6380.png,Mart is unable to smell ( her sense
all/6381.png,"London sickness ( a sense of guilt ,"
all/6382.png,got back home we felt exhausted .
all/6383.png,mingled with the memory of sandwiches
all/6384.png,beckoning at the corners of the roads .
all/6385.png,"opposite Pierre's , I read about the Nice"
all/6386.png,a woman's . It belonged to a Madame
all/6387.png,"sun . The next morning , in the square"
all/6388.png,"neighbourhood , and it transpired that"
all/6389.png,"Mart had been right , the body had been"
all/6390.png,arrangement with the dead lady's sister
all/6391.png,N. Enquiries had been made in the
all/6392.png,We went straight to bed and slept until
all/6393.png,the turtle-doves drummed up the
all/6394.png,Madame N's husband had made an
all/6395.png,beach catastrophe in the Patriote .
all/6396.png,"reported her to the police , and then jumped"
all/6397.png,"The sister , able to swim , had returned"
all/6398.png,off a cliff near Monte Carlo .
all/6399.png,to her brother-in-law ( with whom
all/6400.png,"to the shore , but instead of returning"
all/6401.png,confessed everything . Her fiance*?2
all/6402.png,went to her fiance*?2's house and
all/6403.png,"she had an illicit relationship ) , she"
all/6404.png,hair had just been done . She looked
all/6405.png,and so were her fashionable shoes . Her
all/6406.png,more than ever like a pink and gold
all/6407.png,down to visit my young friend Philip
all/6408.png,"to leave at eleven , but she arrived"
all/6409.png,"at his school in the country , we were"
all/6410.png,life .
all/6411.png,Renoir girl who expects everything from
all/6412.png,The day I promised to take Catherine
all/6413.png,"at nine . Her blue dress was new ,"
all/6414.png,thing from food to music .
all/6415.png,"tea , and talked mainly about Philip , who ,"
all/6416.png,she felt small flats were altogether more
all/6417.png,flat with a devotion which said that
all/6418.png,Catherine lives in a white house
all/6419.png,"being 15 , has pure stern tastes in every-"
all/6420.png,of the river . She helped me clean up my
all/6421.png,overlooking the sweeping brown tides
all/6422.png,romantic than large houses . We drank
all/6423.png,to read on the train . Catherine is 13 .
all/6424.png,to let nothing get between her and
all/6425.png,"ficult , but she said , ' Philip reads them ,"
all/6426.png,frowning face as she turned the
all/6427.png,Catherine looked at the books lying
all/6428.png,newspapers and watched her pretty
all/6429.png,I suggested she might find them dif-
all/6430.png,"pages of Babel , for she was determined"
all/6431.png,"around his room , and asked if she"
all/6432.png,might borrow the stories of Isaac Babel
all/6433.png,doesn't he ? ' During the journey I read
all/6434.png,"vilised and expensive , the two children"
all/6435.png,went to the pictures . Philip allowed
all/6436.png,towards each other as they talked . In
all/6437.png,the pictures just for the fun of it was
all/6438.png,Catherine's left hand she carried the
all/6439.png,"I followed , seeing how the sun gilded"
all/6440.png,# it to be seen that he thought going to
all/6441.png,stories of Isaac Babel . After lunch we
all/6442.png,"walked together across green fields , and"
all/6443.png,their bright friendly heads turned
all/6444.png,"At the school , which is charming , ci-"
all/6445.png,chamber ; and Philip and I waited with
all/6446.png,Catherine in the dark until she had stopped
all/6447.png,"minals in New York . His goodness , how-"
all/6448.png,evening .
all/6449.png,"ever , was not enough to prevent one"
all/6450.png,serious of the two films that were
all/6451.png,For his sake we chose the more
all/6452.png,of them from being sent to the gas
all/6453.png,about a good priest who helped cri-
all/6454.png,showing in the little town . It was
all/6455.png,crying and could face the light of a golden
all/6456.png,"by her suffering arm , he said bitterly :"
all/6457.png,"rine stared at him , incredulous . Philip"
all/6458.png,even when its demonstrated to them . '
all/6459.png,"' Yes , why are you crying , he had to be"
all/6460.png,who had red eyes . Grasping Catherine
all/6461.png,"punished for his crime , didn't he ? ' Cathe-"
all/6462.png,At the entrance of the cinema the
all/6463.png,doorman was lying in wait for anyone
all/6464.png,rescued her by saying with disdain :
all/6465.png,' Some people don't know right from wrong
all/6466.png,to the next red-eyed emerger from the
all/6467.png,of the cruelty of the world . Finally Catherine
all/6468.png,about it . ' And Philip said : ' But we 've got
all/6469.png,you see ? '
all/6470.png,dark ; and we went on together to
